,rgdp_pw,rpc_pw,hours_pw,real_wages_pw,cpi_index_q,gs1,exp_gdp_grow_1y,exp_infl_1y
2017-12-31,0.1292970488903533,0.08753767683029928,0.0006547197377947534,0.00022794911680319713,247.23833333333334,1.5533333333333335,2.3371179081007387,2.0907
2018-03-31,0.12936225034205612,0.08750423590255488,0.0006535530810866627,0.00022682532458282278,249.3216666666667,1.9400000000000002,2.6641385463226364,2.2117
2018-06-30,0.12952230644960852,0.08761650518719763,0.0006540946936746613,0.00022675703619136304,250.679,2.25,2.7219693215754237,2.2597
2018-09-30,0.130068450707237,0.08784358461719394,0.0006556359787454694,0.0002285976411913798,251.68633333333332,2.466666666666667,2.680159721995734,2.2589
2018-12-31,0.12962516039657054,0.08769349412358036,0.0006545393027457339,0.000227971118362349,252.711,2.67,2.4297443402058416,2.3658
2019-03-31,0.13040057993707066,0.08780960576618282,0.0006545672703600248,0.00023228301983826166,253.38566666666665,2.54,2.2398082360885807,2.2651
2019-06-30,0.13131445489272922,0.08844074930207063,0.0006557476661326853,0.00023156418416528902,255.24733333333333,2.2533333333333334,2.0165566445281335,2.0855
2019-09-30,0.13200414188816903,0.0888746730504943,0.0006534303573803508,0.00023070905640687313,256.08933333333334,1.8433333333333335,1.9848797931528273,2.0369
2019-12-31,0.1322559477667908,0.08902128276392328,0.0006487493146281975,0.00023158154481295944,257.888,1.5766666666666669,1.8003171077745517,2.1384
2020-03-31,0.1314661926678305,0.0881577400412633,0.0006438724012061578,0.00023614241525003472,258.81766666666664,1.09,2.1278927860620245,2.1582
2020-06-30,0.13868179307002665,0.09221215653016719,0.0006364259752847106,0.00025521447472432054,256.292,0.17333333333333334,7.1680811241344955,1.859
2020-09-30,0.14060750175540987,0.09447551545216623,0.0006481292346413038,0.00024891701267132924,259.22166666666664,0.1366666666666667,4.687913624417117,1.7697
2020-12-31,0.1386620820736262,0.0933756402276365,0.0006457762760092477,0.0002503503392973863,261.0916666666667,0.11666666666666665,3.422629791414833,2.067
2021-03-31,0.14032273180082577,0.09531140328495899,0.0006510635182296809,0.00024935582981517923,263.6863333333333,0.08333333333333333,4.591492269899611,2.1546
2021-06-30,0.14158284835091303,0.09786235450527389,0.0006577176037612918,0.0002500591516187866,268.5796666666667,0.06,4.856953321536728,2.3695
2021-09-30,0.14101219793265699,0.0974741625608266,0.0006589492818222537,0.00024980508804984657,272.8863333333333,0.07666666666666667,3.983580585227986,2.385
2021-12-31,0.14154806516262763,0.09711863512104267,0.0006599196625138939,0.0002485162563504363,278.71933333333334,0.19666666666666666,3.5640424551693695,2.6146
2022-03-31,0.13911603833622638,0.09578252881242694,0.0006550775625669965,0.00024254033170567087,284.8446666666666,0.9633333333333334,3.258765256883822,2.9512
2022-06-30,0.1389352033394472,0.09628965277338562,0.0006581177661122004,0.00023843194758322632,291.651,2.1999999999999997,2.318898841919026,3.6014
2022-09-30,0.1394867767118826,0.09642962604940478,0.000660237672449119,0.00024060418537599437,295.50766666666664,3.3966666666666665,1.3300021528540373,3.573
2022-12-31,0.1403045090131981,0.09652160879340495,0.000661130202768092,0.00023896378716850046,298.49833333333333,4.613333333333333,0.8356932590479538,3.5003
2023-03-31,0.1398170238307877,0.096551165369965,0.000656958365698952,0.00023747326657922856,301.19166666666666,4.766666666666667,0.8329322175978815,2.9575
2023-06-30,0.14033522473027396,0.0966645888231492,0.0006536941281758067,0.00023844803469447875,303.4243333333333,4.943333333333333,0.9967052342738647,2.8161
2023-09-30,0.14152316071229415,0.097103399135036,0.000652112222263529,0.00023963055541044047,306.0423333333333,5.3933333333333335,1.1473381119243786,2.6696
2023-12-31,0.14273626938831155,0.09784608949452511,0.000652035966363642,0.00024076136854516686,308.15833333333336,5.22,1.323508433813858,2.5747
2024-03-31,0.1431662324935184,0.09835698956743949,0.0006521094612531478,0.0002423258505344513,310.97433333333333,4.8999999999999995,1.647483932385252,2.3806
2024-06-30,0.14440648241933152,0.09928046592388946,0.000653510965954896,0.00024395836088791963,313.09566666666666,5.136666666666667,1.8553761540639702,2.5069
2024-09-30,0.14536644109142918,0.10008957792871162,0.0006536501705745048,0.00024551196920523,314.18266666666665,4.453333333333333,1.8789973346676758,2.401
2024-12-31,0.14614050711602286,0.10112305318790801,0.0006554795751245897,0.000247153646125088,316.53866666666664,4.253333333333334,1.9923803382950522,2.3081
2025-03-31,0.14397350197074252,0.09993800211136426,0.000648767623573912,0.00024473191277727476,319.492,4.1433333333333335,2.1177340671188816,2.6962
2025-06-30,0.1453974216515213,0.10059158682811759,0.0006507016753352404,0.00024519781303559626,320.80033333333336,4.033333333333333,1.4432555307725137,3.0462
2025-09-30,0.14704175932235203,0.10153168110395254,0.0006518383568015734,0.000245594721890794,323.288,3.876666666666667,1.5380909957666056,2.6643
